id,entity_id,entity_name,type,layer,status_text,country,website_url,alias_count,confidence,evidence_url,extraction_method,status,qid,created_at
candidate_entity_openalex_referenced_work_w2897042519,paper_openalex_w2897042519,OpenAlex referenced work W2897042519,paper,ai_infra,research_artifact,,https://openalex.org/W2897042519,1,0.48,https://openalex.org/W2897042519,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2911489562,paper_openalex_w2911489562,OpenAlex referenced work W2911489562,paper,ai_infra,research_artifact,,https://openalex.org/W2911489562,1,0.48,https://openalex.org/W2911489562,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2937444804,paper_openalex_w2937444804,OpenAlex referenced work W2937444804,paper,ai_infra,research_artifact,,https://openalex.org/W2937444804,1,0.48,https://openalex.org/W2937444804,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2949223833,paper_openalex_w2949223833,OpenAlex referenced work W2949223833,paper,ai_infra,research_artifact,,https://openalex.org/W2949223833,1,0.48,https://openalex.org/W2949223833,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2953235477,paper_openalex_w2953235477,OpenAlex referenced work W2953235477,paper,ai_infra,research_artifact,,https://openalex.org/W2953235477,1,0.48,https://openalex.org/W2953235477,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2955088691,paper_openalex_w2955088691,OpenAlex referenced work W2955088691,paper,ai_infra,research_artifact,,https://openalex.org/W2955088691,1,0.48,https://openalex.org/W2955088691,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2958068682,paper_openalex_w2958068682,OpenAlex referenced work W2958068682,paper,ai_infra,research_artifact,,https://openalex.org/W2958068682,1,0.48,https://openalex.org/W2958068682,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2962833164,paper_openalex_w2962833164,OpenAlex referenced work W2962833164,paper,ai_infra,research_artifact,,https://openalex.org/W2962833164,1,0.48,https://openalex.org/W2962833164,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2965373594,paper_openalex_w2965373594,OpenAlex referenced work W2965373594,paper,ai_infra,research_artifact,,https://openalex.org/W2965373594,1,0.48,https://openalex.org/W2965373594,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2969717756,paper_openalex_w2969717756,OpenAlex referenced work W2969717756,paper,ai_infra,research_artifact,,https://openalex.org/W2969717756,1,0.48,https://openalex.org/W2969717756,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2970597249,paper_openalex_w2970597249,OpenAlex referenced work W2970597249,paper,ai_infra,research_artifact,,https://openalex.org/W2970597249,1,0.48,https://openalex.org/W2970597249,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w3085139254,paper_openalex_w3085139254,OpenAlex referenced work W3085139254,paper,ai_infra,research_artifact,,https://openalex.org/W3085139254,1,0.48,https://openalex.org/W3085139254,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w3085332162,paper_openalex_w3085332162,OpenAlex referenced work W3085332162,paper,ai_infra,research_artifact,,https://openalex.org/W3085332162,1,0.48,https://openalex.org/W3085332162,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w3095319910,paper_openalex_w3095319910,OpenAlex referenced work W3095319910,paper,ai_infra,research_artifact,,https://openalex.org/W3095319910,1,0.48,https://openalex.org/W3095319910,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w34239198,paper_openalex_w34239198,OpenAlex referenced work W34239198,paper,ai_infra,research_artifact,,https://openalex.org/W34239198,1,0.48,https://openalex.org/W34239198,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w50617830,paper_openalex_w50617830,OpenAlex referenced work W50617830,paper,ai_infra,research_artifact,,https://openalex.org/W50617830,1,0.48,https://openalex.org/W50617830,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w580037270,paper_openalex_w580037270,OpenAlex referenced work W580037270,paper,ai_infra,research_artifact,,https://openalex.org/W580037270,1,0.48,https://openalex.org/W580037270,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w603908379,paper_openalex_w603908379,OpenAlex referenced work W603908379,paper,ai_infra,research_artifact,,https://openalex.org/W603908379,1,0.48,https://openalex.org/W603908379,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w66427752,paper_openalex_w66427752,OpenAlex referenced work W66427752,paper,ai_infra,research_artifact,,https://openalex.org/W66427752,1,0.48,https://openalex.org/W66427752,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w948663339,paper_openalex_w948663339,OpenAlex referenced work W948663339,paper,ai_infra,research_artifact,,https://openalex.org/W948663339,1,0.48,https://openalex.org/W948663339,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w2257979135,paper_openalex_w2257979135,Mastering the game of Go with deep neural networks and tree search,paper,ai_infra,research_artifact,,https://openalex.org/W2257979135,3,0.66,https://openalex.org/W2257979135,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w2606974598,paper_openalex_w2606974598,Get To The Point: Summarization with Pointer-Generator Networks,paper,ai_infra,research_artifact,,https://openalex.org/W2606974598,3,0.66,https://openalex.org/W2606974598,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w2616247523,paper_openalex_w2616247523,Grad-CAM: Visual Explanations from Deep Networks via Gradient-Based Localization,paper,ai_infra,research_artifact,,https://openalex.org/W2616247523,3,0.66,https://openalex.org/W2616247523,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_work_w2896457183,paper_openalex_w2896457183,AI-Assisted Pipeline for Dynamic Generation of Trustworthy Health Supplement Content at Scale,paper,ai_infra,research_artifact,,https://openalex.org/W2896457183,3,0.66,https://openalex.org/W2896457183,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_work_w2964121744,paper_openalex_w2964121744,W2964121744,paper,ai_infra,research_artifact,,https://openalex.org/W2964121744,3,0.66,https://openalex.org/W2964121744,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w3140854437,paper_openalex_w3140854437,"Review of deep learning: concepts, CNN architectures, challenges, applications, future directions",paper,ai_infra,research_artifact,,https://openalex.org/W3140854437,3,0.66,https://openalex.org/W3140854437,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w3177318507,paper_openalex_w3177318507,Informer: Beyond Efficient Transformer for Long Sequence Time-Series Forecasting,paper,ai_infra,research_artifact,,https://openalex.org/W3177318507,3,0.66,https://openalex.org/W3177318507,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_work_w4205379795,paper_openalex_w4205379795,PROTAC targeted protein degraders: the past is prologue,paper,ai_infra,research_artifact,,https://openalex.org/W4205379795,3,0.66,https://openalex.org/W4205379795,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w4226278401,paper_openalex_w4226278401,Training language models to follow instructions with human feedback,paper,ai_infra,research_artifact,,https://openalex.org/W4226278401,3,0.66,https://openalex.org/W4226278401,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w4281790889,paper_openalex_w4281790889,ColabFold: making protein folding accessible to all,paper,ai_infra,research_artifact,,https://openalex.org/W4281790889,3,0.66,https://openalex.org/W4281790889,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w4322718191,paper_openalex_w4322718191,LLaMA: Open and Efficient Foundation Language Models,paper,ai_infra,research_artifact,,https://openalex.org/W4322718191,3,0.66,https://openalex.org/W4322718191,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w4323655724,paper_openalex_w4323655724,ChatGPT for good? On opportunities and challenges of large language models for education,paper,ai_infra,research_artifact,,https://openalex.org/W4323655724,3,0.66,https://openalex.org/W4323655724,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w4360620450,paper_openalex_w4360620450,"Opinion Paper: “So what if ChatGPT wrote it?” Multidisciplinary perspectives on opportunities, challenges and implications of generative conversational AI for research, practice and policy",paper,ai_infra,research_artifact,,https://openalex.org/W4360620450,3,0.66,https://openalex.org/W4360620450,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w4384071683,paper_openalex_w4384071683,Large language models encode clinical knowledge,paper,ai_infra,research_artifact,,https://openalex.org/W4384071683,3,0.66,https://openalex.org/W4384071683,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_work_w4385245566,paper_openalex_w4385245566,MizAR 60 for Mizar 50,paper,ai_infra,research_artifact,,https://openalex.org/W4385245566,3,0.66,https://openalex.org/W4385245566,openalex_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_wikidata_amd,amd,AMD,company,chip_design,public,United States,https://www.amd.com/,2,0.84,https://www.wikidata.org/wiki/Q128896,wikidata_profile_snapshot,candidate,Q128896,2026-07-05T07:10:14.434Z
candidate_entity_wikidata_azure,azure,Microsoft Azure,cloud,cloud_compute,public,United States,https://azure.microsoft.com/,8,0.84,https://www.wikidata.org/wiki/Q725967,wikidata_profile_snapshot,candidate,Q725967,2026-07-05T07:10:14.434Z
candidate_entity_wikidata_huggingface,huggingface,Hugging Face,company,ai_infra,private,United States,https://huggingface.co/,5,0.84,https://www.wikidata.org/wiki/Q108943604,wikidata_profile_snapshot,candidate,Q108943604,2026-07-05T07:10:14.435Z
candidate_entity_wikidata_nvidia,nvidia,NVIDIA,company,chip_design,public,United States,https://www.nvidia.com/,4,0.84,https://www.wikidata.org/wiki/Q182477,wikidata_profile_snapshot,candidate,Q182477,2026-07-05T07:10:14.435Z
candidate_entity_wikidata_openai,openai,OpenAI,company,foundation_model,private,United States,https://openai.com/,4,0.84,https://www.wikidata.org/wiki/Q21708200,wikidata_profile_snapshot,candidate,Q21708200,2026-07-05T07:10:14.435Z
